1	I1	1	1	1	2	-999.0000000	1.6166760	1.2047967
1	I2	1	1	1	2	-999.0000000	-0.0255695	0.2349337
1	I3	1	1	1	2	-999.0000000	-0.5315927	0.5881271
1	I4	1	1	1	2	-999.0000000	-0.3868537	0.6089675
1	I5	1	1	1	2	-999.0000000	2.7288756	1.0613597
1	I6	1	1	1	2	-999.0000000	1.8816271	0.9240524
1	I7	1	1	1	2	-999.0000000	3.3720110	2.0573362
1	I8	1	1	1	2	-999.0000000	0.4505725	0.9252269
1	I9	1	1	1	2	-999.0000000	-0.4989709	0.4988521
1	I10	1	1	1	2	-999.0000000	-0.1454124	0.8269812
1	I11	1	1	1	2	-999.0000000	-0.0050337	0.6050900
1	I12	1	1	1	2	-999.0000000	-0.3759586	1.1379855
1	I13	1	1	1	2	-999.0000000	0.9649783	1.1465617
1	I14	1	1	1	2	-999.0000000	0.5827647	0.7316776
1	I15	1	1	1	2	-999.0000000	1.1883700	0.9861639
1	I16	1	1	1	2	-999.0000000	0.6103140	1.0224844
1	I17	1	1	1	2	-999.0000000	-0.2605063	0.3131122
1	I18	1	1	1	2	-999.0000000	0.9342932	1.2204061
1	I19	1	1	1	2	-999.0000000	1.7861334	1.9157420
1	I20	1	1	1	2	-999.0000000	0.3721532	1.7125397
1	I21	1	1	1	2	-999.0000000	1.5776362	1.4563519
1	I22	1	1	1	2	-999.0000000	1.4580060	1.7133497
1	I23	1	1	1	2	-999.0000000	0.3435262	1.0201988
1	I24	1	1	1	2	-999.0000000	2.6037178	1.5208327
1	I25	1	1	1	2	-999.0000000	0.3399606	1.0504508
1	I26	1	1	1	2	-999.0000000	0.5499543	1.1451609
1	I27	1	1	1	2	-999.0000000	1.1089959	1.2212703
1	I28	1	1	1	2	-999.0000000	2.2101964	1.1742625
1	I29	1	1	1	2	-999.0000000	0.9766921	0.6244490
1	I30	1	1	1	2	-999.0000000	0.4890203	0.8019080
1	I31	1	1	1	2	-999.0000000	-0.4030776	1.0630908
1	I32	1	1	1	2	-999.0000000	0.2077663	0.3396129
1	I33	1	1	1	2	-999.0000000	-0.1986058	0.8890860
1	I34	1	1	1	2	-999.0000000	-1.5035066	0.2218190
1	I35	1	1	1	2	-999.0000000	-1.0039158	0.2582338
1	I36	1	1	1	2	-999.0000000	-0.4063496	0.5754219
1	I37	1	1	1	2	-999.0000000	-0.4017933	0.8960478
1	I38	1	1	1	2	-999.0000000	-0.8806366	0.6993950
1	I39	1	1	1	2	-999.0000000	0.5469043	0.5354921
1	I40	1	1	1	2	-999.0000000	0.1128042	0.6938993
0	Group1	1	1	1	17	4.0000000	0.0000000	1.0000000	5.2751865e-07	2.1244691e-05	3.8201345e-04	3.5804647e-03	1.7909583e-02	5.7712734e-02	1.2289034e-01	2.5206327e-01	2.0131375e-01	1.3453206e-01	1.0094221e-01	5.7174311e-02	2.6774988e-02	1.2179221e-02	5.8910195e-03	3.4317173e-03	3.2005365e-03
